,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,Код:,Байршил 2,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
515,515,33,"Platinum tower 166,88 мкв 5 өрөө орон сууц",1.25 Тэрбум ₮,2024-03-11,11:36,7968785,,5+ өрөө,УБ — Сүхбаатар,"
📍 “Platinum Tower” 166,88 мкв 5 өрөө орон сууц худалдана

🔑 ҮНЭ: 1 мкв ~ 7,500,000 ₮/ 1,251,600,000 ₮

- 23 давхарын 16 давхарт
- Урагшаа, хойшоо харсан цонхтой
- Өрөө хооронд дуу тусгаарлагчтай
- Царс модон шалтай",https://www.unegui.mn/adv/7968785_platinum-tower-166-88-mkv-5-oroo-oron-suuts/,Мод,2 тагттай,2023,Байгаа,Вакум,23,Бүргэд,166.88 м²,15,Лизинггүй,6,Ашиглалтад орсон,16.0,34.0,,,,,,,,,Сүхбаатар,,,1250.0,166.88,7.490412272291467
516,516,34,Moriton residence-д 𝟖𝟐мкв 𝟑 өрөө орон сууц,459.54 сая ₮,2024-03-11,11:36,8030894,,3 өрөө,"УБ — Хан-Уул, Зайсан","
📍ХУД Зайсан, “𝐌𝐎𝐑𝐈𝐓𝐎𝐍 𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄”-д 𝟖𝟐 мкв маш цэвэрхэн 𝟑 өрөө орон сууц худалдана.
🔑 Үнэ: 1 мкв-𝟓,𝟔𝟎𝟎,𝟎𝟎𝟎 ₮ / Нийт-𝟒𝟓𝟗,𝟓𝟑𝟔,𝟎𝟎𝟎 ₮

- 𝟏𝟐 давхарын 𝟔 давхарт
- Урагшаа хойшоо харсан цонхтой
- Хананд суурилсан тавилгууд үлдэнэ",https://www.unegui.mn/adv/8030894_moriton-residence-d-82-mkv-mash-tseverkhen-3-oroo-oron-suuts/,Паркет,1 тагттай,2021,Байхгүй,Вакум,12,Бүргэд,82.0 м²,6,Лизинггүй,4,Ашиглалтад орсон,16.0,35.0,,,Зайсан,,,,,,Хан-Уул,Зайсан,,459.54,82.0,5.604146341463415
517,517,35,Орос 3н хажууд 73 мкв 4өрөө орон сууц,445 сая ₮,2024-03-11,11:36,8032473,,4 өрөө,"УБ — Сүхбаатар, 5-р хороолол","
📍 СБД-3р хороо, Орос 3н хажууд хуучнаар 73мкв
3өрөөг 4өрөө болгосон орон сууц худалдана.

➖445сая
➖12/3давхарт
➖зүүн болон урагш харсан
➖дулаан нарны тусгалтай
➖лифттэй ,шалны халаалт болон смарт хаалга гэх мэт давуу тал олон
➖хөнгөн засвар хийх
➖гэрчилгээ бэлэн",https://www.unegui.mn/adv/8032473_oros-3n-khazhuud-73-mkv-4oroo-oron-suuts/,Паркет,1 тагттай,1990,Байхгүй,Вакум,12,Бүргэд,73.0 м²,3,Лизинггүй,5,Ашиглалтад орсон,16.0,36.0,,,Цирк,,,,,,Сүхбаатар,5-р хороолол,,445.0,73.0,6.095890410958904
518,518,36,"Зайсан виста хотхонд 103,24 мкв 3 өрөө орон сууц",585 сая ₮,2024-03-11,11:36,8081573,,3 өрөө,"УБ — Хан-Уул, Зайсан","
📍ХУД, Зайсан виста хотхонд 103,24 мкв 3 өрөө орон сууц худалдана.

🔑 ҮНЭ: 1 мкв ~ 5,650,000 ₮ / нийт 585 сая ₮

- Урагш, зүүн, хойшоо цонхтой
- 10 давхарын 4 давхарт
- Суурилуулсан тавилга үлдэнэ",https://www.unegui.mn/adv/8081573_zaisan-vista-khotkhond-103-24-mkv-3-oroo-oron-suuts/,Паркет,2 тагттай,2021,Байхгүй,Вакум,10,Бүргэд,103.24 м²,4,Лизинггүй,4,Ашиглалтад орсон,16.0,37.0,,,Зайсан,,,,,,Хан-Уул,Зайсан,,585.0,103.24,5.666408368849283
519,519,37,Modun town хотхонд 133.7 м2 4 өрөө орон сууц,660 сая ₮,2024-03-11,11:36,8081698,,4 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
Modun town хотхонд 133.7 м2 4 өрөө хямд худалдана

- Үнэ: 1 мкв ~ 5сая / нийт 660 сая ₮

- 16/11 давхарт байрлалтай
- хойшоо харсан харууцтай
- Саун, Жакузитай
- 3 унтлага, 2 АЦӨ-тэй 1 хувцасны өрөөтэй
- 2 балконтой
- Тансаг зэрэглэлийн бүсэд байрлалтай
- Хотхоны тусдаа харуул хамгаалалт, СӨХ сайтай
- ХУД, River Garden хотхоны хойно байрлалтай",https://www.unegui.mn/adv/8081698_modun-town-khotkhond-133-7-m2-4-oroo-oron-suuts/,Паркет,2 тагттай,2019,Байхгүй,Вакум,16,Бүргэд,133.7 м²,11,Лизинггүй,4,Ашиглалтад орсон,16.0,38.0,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,660.0,133.7,4.93642483171279
520,520,38,"Баянмонгол хороололд 94,2 мкв 3 өрөө орон сууц",295 сая ₮,2024-03-11,11:36,8028525,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
📍Баянмонгол хороололд 94.2 мкв 3 өрөө худалдана

🔑 ҮНЭ: 1 кмв ~ 3,131,000 ₮ / 295 сая ₮

-Гэрчилгээ бэлэн
- 10 давхарын 3 давхарт
- Баруун харсан 3 цонхтой
- 2 ариун цэврийн өрөөтэй 1 тагттай
- Өрөөний зохион байгуулалт сайтай
- Засвар хийсэн цэвэрхэн",https://www.unegui.mn/adv/8028525_baianmongol-khoroolold-94-2-mkv-3-oroo-oron-suuts/,Паркет,1 тагттай,2010,Байхгүй,Вакум,10,Бүргэд,94.2 м²,3,Лизинггүй,3,Ашиглалтад орсон,16.0,39.0,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,295.0,94.2,3.1316348195329087
521,521,39,Шүрт 16 апартмент 3 өрөө 67мкв байр,"135.24 сая ₮
167.29 сая ₮",2024-03-11,11:36,7266129,,3 өрөө,"УБ — Хан-Уул, Нисэх","
🍀ШҮРТ хотхоны 🌇
Шүрт 16апартмент орон сууц
✔️100% бүрэн цутгамал хийцлэлтэй
💁‍♀️3өрөө 67,62мкв байр
Үнэ 2,600,000₮
✔️Урьдчилгаа 40% буюу 60сая
✔️ 60сарын хүүгүй хувь лизингтэй
✔️Сард төлөх дүн 1,9сая
🌟100% бэлэн төлөлт-2сая 🌟
⛳️Буянт ухаа2 хорооллын хойно, Нисэхийн спорт цогцолборын баруун урд талд
-2025/1улиралд ашиглалтанд орно
📋 Борлуулалтын алба:
Өдөр бүр 09-19цаг",https://www.unegui.mn/adv/7266129_shurt-16apartment/,Паркет,1 тагттай,2025,Байгаа,Вакум,16,Бүргэд,67.62 м²,10,Хувь лизингтэй,3,Ашиглалтад ороогүй,16.0,40.0,,,Нисэх,,,,,,Хан-Уул,Нисэх,,135.24,67.62,2.0
522,522,10,Шүрт хотхон 2 өрөө байр 52 м2,2.6 сая ₮,2024-03-11,11:37,7296945,,2 өрөө,"УБ — Хан-Уул, Нисэх",,https://www.unegui.mn/adv/7296945_buren-tsutgamal-oron-suutsandaa-2-oroo-bair-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,16,Бүргэд,52.0 м²,6,Хувь лизингтэй,2,Ашиглалтад ороогүй,16.0,11.0,,,Нисэх,,,,,,Хан-Уул,Нисэх,,2.6,52.0,0.05
523,523,11,"Гэрлүг виста хотхонд 137,07 мкв гал тогоо тусдаа 5 өрөө орон сууц",1.03 Тэрбум ₮,2024-03-11,11:37,7990670,,5+ өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
ХУД, Гэрлүг Виста хотхонд 137,07 мкв гал тогоо тусдаа 5 өрөө орон сууц худалдана.



🔑 ҮНЭ: 1 мкв ~ 7,5сая ₮ / нийт 1,028,025,000 ₮

▪️Төлбөрын нөхцөл: Бэлэн болон банкаар
- 23 давхарын 23 давхарт
- 3 өрөө болон 2 өрөөг нийлүүлж засвар хийсэн
- Зүүн, хойш болон баруун харууцтай
- Суурилуулсан тавилгуудаа дагалдана
- Нүүж ороход бэлэн
- 2 дулаан зогсоолтой / тус бүр 70сая ₮ /

💢 Бүх банкинд орон сууцны зээлэнд ажлын 2 хоногт хамруулж өгнө",https://www.unegui.mn/adv/7990670_gerlug-vista-khotkhond-137-07-mkv-gal-togoo-tusdaa-5-oroo-oron-suuts/,Паркет,2 тагттай,2022,Байгаа,Вакум,23,Бүргэд,137.0 м²,23,Банкны лизингтэй,6,Ашиглалтад орсон,16.0,12.0,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,1030.0,137.0,7.518248175182482
524,524,12,"Сансар гарден хотхонд 55,04 мкв 2 өрөө орон сууц",330 сая ₮,2024-03-11,11:37,8033508,,2 өрөө,"УБ — Баянзүрх, Сансар","
БЗД, “Сансар Гарден” хотхонд 55,04 мкв 2 өрөө орон сууц худалдана

🔑 Үнэ: 1 мкв ~ 6 сая ₮ / 330 сая ₮

- 23 давхарын 11 давхарт
- Урагшаа болон зүүн харсан цонхтой
- Нүүж ороход бэлэн",https://www.unegui.mn/adv/8033508_sansar-garden-khotkhond-55-04-mkv-2-oroo-oron-suuts/,Паркет,1 тагттай,2023,Байхгүй,Вакум,23,Бүргэд,55.04 м²,11,Лизинггүй,3,Ашиглалтад орсон,16.0,13.0,,,Сансар,,,,,,Баянзүрх,Сансар,,330.0,55.04,5.995639534883721
525,525,13,"Мандала гарден хотхонд 90,9 мкв 3 өрөө орон сууц",345.42 сая ₮,2024-03-11,11:37,8033560,,3 өрөө,"УБ — Хан-Уул, Яармаг","
📍ХУД Яармаг , “Мандала гарден” хотхонд 90,9 мкв 3 өрөө орон сууц худалдана.


🔑 Үнэ: 1 мкв ~ 3,8 сая ₮ / нийт 345,420,000 ₮

- 13 давхарын 2 давхарт
- Шинээр ашиглалтанд орсон
- Хойшоо харсан цонхтой

💢Бартерт машин үйлчилгээний талбай сонирхоно.",https://www.unegui.mn/adv/8033560_mandala-garden-khotkhond-90-9-mkv-3-oroo-oron-suuts/,Паркет,1 тагттай,2023,Байхгүй,Вакум,13,Бүргэд,90.9 м²,2,Лизинггүй,4,Ашиглалтад орсон,16.0,14.0,,,Яармаг,,,,,,Хан-Уул,Яармаг,,345.42,90.9,3.8
526,526,14,"Бгд есөн эрдэнэ хотхон 55,65 мкв 2 өрөө орон сууц",210 сая ₮,2024-03-11,11:37,7977840,,2 өрөө,"УБ — Баянгол, Нарны хороолол","
БГД, Есөн эрдэнэ хотхон 55,65 мкв 2 өрөө орон сууц худалдана.

🔑 ҮНЭ: 1 мкв ~ 210 сая ₮

- Засвар Хийсэн
- 12 давхарын4 давхарт
- Баруун харсан цонхтой
- 1 тагттай",https://www.unegui.mn/adv/7977840_bgd-eson-erdene-khotkhon-55-65-mkv-2-oroo-oron-suuts/,Паркет,1 тагттай,2018,Байхгүй,Вакум,12,Бүргэд,55.65 м²,4,Лизинггүй,2,Ашиглалтад орсон,16.0,15.0,,,Нарны хороолол,,,,,,Баянгол,Нарны хороолол,,210.0,55.65,3.7735849056603774
527,527,15,Хүүхдийн 100 naran mall-н урд талд 36 мкв 3 өрөө,230 сая ₮,2024-03-11,11:37,7974651,,3 өрөө,УБ — Сүхбаатар,"
📍Хүүхдийн 100 NARAN MALL-н урд талд 36 мкв 3 өрөө орон сууц худалдана .

🔑 ҮНЭ: 1 мкв ~ 6,288,000 ₮ / 230 сая ₮

- 5 давхарын 5давхарт
- Хойшоо зүүн цонхтой",https://www.unegui.mn/adv/7974651_khuukhdiin-100-naran-mall-n-urd-tald-36-mkv-3-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,1980,Байхгүй,Вакум,5,Бүргэд,36.0 м²,5,Лизинггүй,3,Ашиглалтад орсон,16.0,16.0,,,,,,,,,Сүхбаатар,,,230.0,36.0,6.388888888888889
528,528,16,"Гэрэлт хотхонд 99,47 мкв 4 өрөө орон сууц",418 сая ₮,2024-03-11,11:37,7975167,,4 өрөө,"УБ — Хан-Уул, Зайсан","
ХУД Зайсан, “Гэрэлт” хотхонд 99,47 мкв 4 өрөө орон сууц худалдана

🔑 ҮНЭ: 1 мкв ~ 4,202,000 ₮ / 418 сая ₮

- 7 давхарын2 давхарт
- Баруун,зүүн харсан цонхтой
- Цэвэрхэн засвар хийх шаардлагагүй
- Цогсоол харуул хамгаалалт сайтай
- 2 ариун цэврийн өрөөтэй",https://www.unegui.mn/adv/7975167_gerelt-khotkhond-99-47-mkv-4-oroo-oron-suuts/,Паркет,1 тагттай,2014,Байхгүй,Вакум,7,Бүргэд,99.47 м²,2,Лизинггүй,5,Ашиглалтад орсон,16.0,17.0,,,Зайсан,,,,,,Хан-Уул,Зайсан,,418.0,99.47,4.202272041821655
529,529,18,"Зайсанд buddha vista-д 37,49 мкв 2 өрөө орон сууц",320 сая ₮,2024-03-11,11:37,8036338,,2 өрөө,"УБ — Хан-Уул, Зайсан","
📍 ХУД Зайсанд “Buddha vista”-д 37,49 мкв 2 өрөө орон сууц худалдана.

🔑 Үнэ: 1 мкв ~ 8,535,000 ₮ / нийт 320сая ₮

- 2 давхарт
- Зүүн харсан 2 цонхтой
- Бүх тавилга, цахилгаан бараанууд дагалдана",https://www.unegui.mn/adv/8036338_zaisand-buddha-vista-d-37-49-mkv-2-oroo-oron-suuts/,Паркет,1 тагттай,2014,Байхгүй,Вакум,20,Бүргэд,37.49 м²,2,Лизинггүй,2,Ашиглалтад орсон,16.0,19.0,,,Зайсан,,,,,,Хан-Уул,Зайсан,,320.0,37.49,8.535609495865563
530,530,19,Хувь лизингээр ирэх онд орох 2 өрөө байр 60м2,"131.76 сая ₮
үнэ тохирно",2024-03-11,11:37,7893462,,2 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 16","
Шүрт хотхоны 2024 оны сүүлээр орох А2 блок байранд 59,89 мкв 2 өрөө байрыг хувь лизингээр худалдана.
Урьдчилгаа 40 сая
60 сар хүүгүй лизингээр захиалаарай
Найдвартай хотхон Шүрт хотхон
800 айлуудаа хувь лизингээр оруулчихсан байгаа",https://www.unegui.mn/adv/7893462_khuv-lizingeer-irekh-ond-orokh-2-oroo-bair-khudaldana/,Паркет,1 тагттай,2024,Байхгүй,Вакум,12,Бүргэд,60.0 м²,11,Хувь лизингтэй,2,Ашиглалтад ороогүй,16.0,20.0,,,Маршал,,,,,,Хан-Уул,Хороо 16,16,131.76,60.0,2.1959999999999997
531,531,20,King tower хотхонд 𝟏𝟕𝟐 мкв 4 өрөө,533 сая ₮,2024-03-11,11:37,7975100,,4 өрөө,"УБ — Хан-Уул, King Tower","
ХУД, “KING TOWER” хотхонд 𝟏𝟕𝟐 мкв 4 өрөө орон сууц худалдана

🔑 ҮНЭ: 1 мкв ~ 3,098,000 ₮ / 533 сая ₮

- 16 давхарын 4 давхарт
- Зүүн урагшаа харсан цонхтой
- Тохижилт, зохион байгуулалт гоё",https://www.unegui.mn/adv/7975100_king-tower-khotkhond-172-mkv-4-oroo-oron-suuts-khudaldana/,Паркет,1 тагттай,2017,Байхгүй,Вакум,16,Бүргэд,172.0 м²,4,Лизинггүй,5,Ашиглалтад орсон,16.0,21.0,,,Маршал,,,,,,Хан-Уул,King Tower,,533.0,172.0,3.0988372093023258
532,532,21,"Mandala 360 хотхонд 105,64 мкв 3 өрөө орон сууц",820 сая ₮,2024-03-11,11:37,8036818,,3 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
📍БЗД 26-р хороо, Mandala 360 хотхонд 105,64 мкв 3 өрөө орон сууц худалдана

🔑Үнэ: 1 мкв ~ 7,760,000 ₮ / нийт 820,000,000 ₮

- 23 давхарын 14 давхарт
- Зүүн харсан цонхтой
- Гадны дуу чимээг нэвтрүүлэхгүй 𝟑 давхар шилэн фасадтай",https://www.unegui.mn/adv/8036818_mandala-360-khotkhond-105-64-mkv-3-oroo-oron-suuts/,Паркет,1 тагттай,2018,Байхгүй,Вакум,23,Бүргэд,105.64 м²,14,Лизинггүй,3,Ашиглалтад орсон,16.0,22.0,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,820.0,105.64,7.762211283604695
533,533,22,Park garden 1 хотхонд 95 мкв 3 өрөө орон сууц,498.8 сая ₮,2024-03-11,11:37,8049661,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 16","
📍ХУД, “𝐏𝐀𝐑𝐊 𝐆𝐀𝐑𝐃𝐄𝐍” 𝟏 хотхонд 𝟗𝟓 мкв 𝟑 өрөө орон сууц худалдана
🔑ҮНЭ: 1 мкв ~ 5,250,000 ₮ / Нийт 498,800,000 ₮
- 𝟏𝟔 давхарын 𝟒 давхарт
- Урагшаа болон зүүн харсан цонхтой
- Дулаан зогсоолтой / 65 сая ₮ /",https://www.unegui.mn/adv/8049661_park-garden-1-khotkhond-95-mkv-3-oroo-oron-suuts/,Паркет,1 тагттай,2023,Байгаа,Вакум,16,Бүргэд,95.0 м²,4,Лизинггүй,4,Ашиглалтад орсон,16.0,23.0,,,Маршал,,,,,,Хан-Уул,Хороо 16,16,498.8,95.0,5.2505263157894735
